air_date,category,round,x_pos,y_pos,value,weight,daily_double
2013-02-08,AFRICAN AMERICANS,1,1,5,1000,0.3333333333333333,1
2013-02-08,LET'S VISIT A MUSEUM,2,3,4,1600,1,1
2013-02-08,BOOKS & AUTHORS,2,4,4,1600,1,1
2013-02-11,COLLEGE RECOMMENDATIONS,1,1,5,1000,1,1
2013-02-11,DISCOVERERS & INVENTORS,2,1,2,800,0.5,1
2013-02-11,DISCOVERERS & INVENTORS,2,1,3,1200,0.5,1
2013-02-11,BIBLICAL QUOTES,2,2,1,400,0.5,1
2013-02-11,BIBLICAL QUOTES,2,2,3,1200,0.5,1
2013-02-13,OLYMPIC HOST CITIES,1,4,4,800,1,1
2013-02-13,FROM ZORBA THE GREEK,2,1,5,2000,1,1
2013-02-13,PRESIDENTIAL ACQUISITIONS,2,5,2,800,1,1
2013-02-14,GREAT BRITON,1,1,2,400,0.3333333333333333,1
2013-02-14,GREAT BRITON,1,1,3,600,0.3333333333333333,1
2013-02-14,GREAT BRITON,1,1,5,1000,0.3333333333333333,1
2013-02-14,PIN THE TALE ON THE WRITER,2,1,3,1200,1,1
2013-02-18,MICRO,1,5,5,1000,1,1
2013-02-18,LANDMARKS,2,4,2,800,0.5,1
2013-02-18,LANDMARKS,2,4,4,1600,0.5,1
2013-02-18,1960s BLACK AMERICA,2,6,1,400,0.3333333333333333,1
2013-02-18,1960s BLACK AMERICA,2,6,3,1200,0.3333333333333333,1
2013-02-18,1960s BLACK AMERICA,2,6,5,2000,0.3333333333333333,1
2013-02-21,ORGANIZATIONS,1,2,3,600,0.5,1
2013-02-21,ORGANIZATIONS,1,2,4,800,0.5,1
2013-02-21,U.S. GEOGRAPHY,2,1,3,1200,1,1
2013-02-21,DIRECTORS' BIG SCREEN FAREWELLS,2,5,4,1600,1,1
2013-02-26,THAT 1870s SHOW,1,1,4,800,1,1
2013-02-26,UNREAL ESTATE,2,1,4,1600,1,1
2013-02-27,"\""P""s ON EARTH",1,1,4,800,1,1
2013-02-27,MED. ABBREV.,2,3,4,1600,1,1
2013-02-27,LITERARY CHARACTERS,2,5,3,1200,1,1
2013-02-28,TRAINS,1,5,4,800,1,1
2013-02-28,THE SPAIN! THE SPAIN!,2,1,2,800,0.5,1
2013-02-28,THE SPAIN! THE SPAIN!,2,1,5,2000,0.5,1
2013-02-28,PARTY HOPPING,2,4,5,2000,1,1
2013-03-01,PRESIDENTIAL POOCHES,1,2,1,200,0.5,1
2013-03-01,PRESIDENTIAL POOCHES,1,2,4,800,0.5,1
2013-03-01,THE E.U. COUNTRY THAT...,2,1,4,1600,1,1
2013-03-01,CHICKEN PARTS,2,6,1,400,0.3333333333333333,1
2013-03-01,CHICKEN PARTS,2,6,2,800,0.3333333333333333,1
2013-03-01,CHICKEN PARTS,2,6,5,2000,0.3333333333333333,1
2013-03-07,THE 18th CENTURY,1,1,5,1000,1,1
2013-03-07,"STARTING ""EN\""",2,1,5,2000,1,1
2013-03-07,SHARP (& FLAT) INSTRUMENTS,2,4,4,1600,0.5,1
2013-03-07,SHARP (& FLAT) INSTRUMENTS,2,4,5,2000,0.5,1
2013-03-08,PINS & NEEDLES,1,3,2,400,1,1
2013-03-08,KIDDY LIT,2,3,4,1600,1,1
2013-03-08,BIOLOGY,2,5,3,1200,1,1
2013-03-11,TONY WINNERS FOR BEST MUSICAL,1,3,5,1000,1,1
2013-03-11,THE HITTITES,2,2,4,1600,1,1
2013-03-11,NEWSPAPER MOGULS,2,3,3,1200,1,1
2013-03-12,THE QUOTABLE MARK TWAIN,1,1,2,400,1,1
2013-03-12,ITALIAN SCIENTISTS,2,3,3,1200,1,1
2013-03-12,MEDALS & DECORATIONS,2,5,4,1600,1,1
2013-03-13,TIME MAGAZINE'S PERSON OF THE YEAR,1,3,5,1000,1,1
2013-03-13,PLAYWRIGHTS,2,1,3,1200,1,1
2013-03-13,LATIN AMERICAN HISTORY,2,2,4,1600,1,1
2013-03-14,STONES,1,4,3,600,1,1
2013-03-14,NORTH AMERICAN RIVERS,2,2,3,1200,0.5,1
2013-03-14,NORTH AMERICAN RIVERS,2,2,4,1600,0.5,1
2013-03-14,FEMALES IN GREEK MYTH,2,4,5,2000,1,1
2013-03-15,HIGH FANTASY,1,3,2,400,1,1
2013-03-15,SECOND ROCK FROM THE SUN,2,2,3,1200,0.5,1
2013-03-15,SECOND ROCK FROM THE SUN,2,2,5,2000,0.5,1
2013-03-15,DOUBLE N-DEMNITY,2,6,5,2000,1,1
2013-03-18,PAN AM,1,1,4,800,1,1
2013-03-18,ALL ABOUT AUTHORS,2,1,4,1600,0.5,1
2013-03-18,ALL ABOUT AUTHORS,2,1,5,2000,0.5,1
2013-03-18,AFRICAN CAPITALS,2,4,2,800,1,1
2013-03-19,WHICH U.S. CABINET DEPARTMENT?,1,2,4,800,1,1
2013-03-19,BIBLICAL JEALOUSY,2,2,4,1600,1,1
2013-03-19,MUSIC LEGENDS: BORN & DIED,2,3,4,1600,1,1
2013-03-20,BASES LOADED,1,6,5,1000,1,1
2013-03-20,TRAITORS & TURNCOATS,2,1,3,1200,1,1
2013-03-20,MARINE MAMMALS,2,5,1,400,0.5,1
2013-03-20,MARINE MAMMALS,2,5,4,1600,0.5,1
2013-03-21,SOMEONE'S IN THE KITCHEN,1,5,3,600,1,1
2013-03-21,LINES FROM THE OSCAR-WINNING ROLE,2,5,4,1600,1,1
2013-03-26,PULITZER-WINNING BIOGRAPHIES,1,2,3,600,1,1
2013-03-26,GERMAN WORDS ON LOAN TO ENGLISH,2,3,2,800,0.5,1
2013-03-26,GERMAN WORDS ON LOAN TO ENGLISH,2,3,3,1200,0.5,1
2013-03-26,MUSICAL THEATRE,2,4,1,400,0.5,1
2013-03-26,MUSICAL THEATRE,2,4,3,1200,0.5,1
2013-03-27,FROM THE GREEK,1,1,3,600,1,1
2013-03-27,OUT WEST IN THE 1850s,2,3,4,1600,1,1
2013-03-28,THE WRITE OF SPRING,2,1,4,1600,1,1
2013-03-28,THE UNITED STATES MARINES,2,5,3,1200,1,1
2013-04-01,GIRTH OF A NATION,1,1,5,1000,1,1
2013-04-01,15 LETTERS OR MORE,2,3,3,1200,0.5,1
2013-04-01,15 LETTERS OR MORE,2,3,4,1600,0.5,1
2013-04-01,SOCIOLOGY,2,4,2,800,1,1
2013-04-03,ALPHANUMERIC TERMS,1,5,5,1000,1,1
2013-04-03,NATIONAL FLOWERS,2,4,5,2000,1,1
2013-04-04,"SOWING ""OTE""s",1,6,4,800,0.5,1
2013-04-04,"SOWING ""OTE""s",1,6,5,1000,0.5,1
2013-04-04,OPERA,2,1,2,800,0.5,1
2013-04-04,OPERA,2,1,4,1600,0.5,1
2013-04-04,SHE DID IT!,2,3,5,2000,1,1
2013-04-05,YOU'VE GOT TASTE,1,3,5,1000,1,1
2013-04-05,CHEMISTRY,2,2,4,1600,1,1
2013-04-05,HOW COLLEGES GOT THEIR NAMES,2,3,4,1600,1,1
2013-04-09,BIG CITY SUBURBS,1,1,4,800,1,1
2013-04-09,BALLET,2,1,4,1600,1,1
2013-04-09,DEFENSE ABBREV.,2,5,5,2000,1,1
2013-04-11,MONARCHS OF ENGLAND,1,4,3,600,0.5,1
2013-04-11,MONARCHS OF ENGLAND,1,4,4,800,0.5,1
2013-04-11,ON THE GREEK DEITY'S RESUMÉ,2,1,2,800,0.5,1
2013-04-11,ON THE GREEK DEITY'S RESUMÉ,2,1,5,2000,0.5,1
2013-04-11,GENERAL SCIENCE,2,4,2,800,0.5,1
2013-04-11,GENERAL SCIENCE,2,4,3,1200,0.5,1
2013-04-15,BLOOD WORK,1,3,2,400,1,1
2013-04-15,HISTORIC WOMEN,2,4,2,800,1,1
2013-04-16,AMERICAN HISTORY,1,1,4,800,1,1
2013-04-16,"\""M.C.\""",2,4,2,800,0.3333333333333333,1
2013-04-16,"\""M.C.\""",2,4,3,1200,0.3333333333333333,1
2013-04-16,"\""M.C.\""",2,4,4,1600,0.3333333333333333,1
2013-04-16,ANCIENT BABYLON,2,5,4,1600,1,1
2013-04-24,ALL IN THE FAMILY,1,2,4,800,1,1
2013-04-24,WHAT ARE YOU WAITING FOR?,2,2,4,1600,1,1
2013-04-24,NOT BY SHAKESPEARE,2,4,4,1600,1,1
2013-04-25,LITERARY SECOND BANANAS,2,2,4,1600,1,1
2013-04-25,THE FAST & THE FURRIEST,2,5,4,1600,1,1
2013-04-26,EUROPEAN LIT,1,4,5,1000,1,1
2013-04-26,NATIVE AMERICAN TRIBES,2,5,4,1600,1,1
2013-04-26,CAVES,2,6,5,2000,1,1
2013-04-29,REVENGE,1,5,5,1000,1,1
2013-04-29,THIS SOUTH AMERICAN LIFE,2,1,4,1600,1,1
2013-04-29,SCIENCE IS A 7-LETTER WORD,2,4,2,800,0.5,1
2013-04-29,SCIENCE IS A 7-LETTER WORD,2,4,4,1600,0.5,1
2013-05-01,MY INVENTION WILL BE THE DEATH OF ME,1,6,5,1000,1,1
2013-05-01,"\""C"" BIRDS",2,1,3,1200,0.3333333333333333,1
2013-05-01,"\""C"" BIRDS",2,1,4,1600,0.3333333333333333,1
2013-05-01,"\""C"" BIRDS",2,1,5,2000,0.3333333333333333,1
2013-05-01,THE ROOSEVELTS,2,6,3,1200,0.5,1
2013-05-01,THE ROOSEVELTS,2,6,5,2000,0.5,1
2013-05-02,NAVAL VESSELS,1,3,2,400,0.5,1
2013-05-02,NAVAL VESSELS,1,3,4,800,0.5,1
2013-05-02,AMERICANA,2,2,2,800,0.5,1
2013-05-02,AMERICANA,2,2,4,1600,0.5,1
2013-05-02,THE 8 PLANETS,2,4,2,800,1,1
2013-05-03,"THE BIG ""BOARD\""",1,3,5,1000,1,1
2013-05-03,SEEKIN ASYLUMS,2,6,5,2000,1,1
2013-05-07,EMERSON,1,3,3,600,1,1
2013-05-07,PHYSIOLOGY,2,1,4,1600,1,1
2013-05-07,U.S. VOLCANOES,2,4,3,1200,0.5,1
2013-05-07,U.S. VOLCANOES,2,4,5,2000,0.5,1
2013-05-08,"YES, THEY WILL",1,3,4,800,1,1
2013-05-08,THE FIRST MILLENNIUM,2,1,2,800,1,1
2013-05-09,CLASSIC NOVELS,1,5,5,1000,1,1
2013-05-09,WE HAVE A NEW STATE CAPITAL,2,3,3,1200,1,1
2013-05-09,COMPOSERS & THEIR MUSIC,2,5,3,1200,0.5,1
2013-05-09,COMPOSERS & THEIR MUSIC,2,5,5,2000,0.5,1
2013-05-14,ON THE MAP,1,3,3,600,0.5,1
2013-05-14,ON THE MAP,1,3,5,1000,0.5,1
2013-05-14,AMERICA AFTER THE REVOLUTION,2,1,4,1600,1,1
2013-05-16,SYMBOLS,1,2,3,600,0.5,1
2013-05-16,SYMBOLS,1,2,5,1000,0.5,1
2013-05-16,NEW IN OXFORD,2,1,2,800,0.5,1
2013-05-16,NEW IN OXFORD,2,1,4,1600,0.5,1
2013-05-16,THEATER,2,5,2,800,1,1
2013-05-20,RELIGIOUS LEADERS,1,4,4,800,1,1
2013-05-20,CLASSICAL MUSIC,2,1,4,1600,0.5,1
2013-05-20,CLASSICAL MUSIC,2,1,5,2000,0.5,1
2013-05-21,MEN AT WORK,1,1,4,800,1,1
2013-05-21,PSYCH 101,2,2,2,800,0.5,1
2013-05-21,PSYCH 101,2,2,4,1600,0.5,1
2013-05-21,THE COLD WARS,2,5,1,400,0.5,1
2013-05-21,THE COLD WARS,2,5,2,800,0.5,1
2013-05-22,ANNUAL EVENTS,1,1,2,400,0.5,1
2013-05-22,ANNUAL EVENTS,1,1,3,600,0.5,1
2013-05-22,SUPREME COURT CASES,2,1,5,2000,1,1
2013-05-22,THE QUOTABLE DICKENS,2,2,4,1600,1,1
2013-05-24,"WE'LL NEED THE ""RENT\""",1,3,5,1000,1,1
2013-05-24,"B1, B2...",2,1,3,1200,1,1
2013-05-24,\'N '39,2,3,3,1200,1,1
2013-05-27,CLING-ONS,1,6,4,800,1,1
2013-05-27,PHILOSOPHY,2,2,3,1200,1,1
2013-05-27,CHARACTERS IN THE BROADWAY PLAY,2,3,4,1600,1,1
2013-05-29,THE '60s (19th CENTURY EDITION),1,1,5,1000,1,1
2013-05-29,WE'RE NOT IN KANSAS ANYMORE,2,1,2,800,1,1
2013-05-29,OPERATIC DEMISES,2,3,3,1200,0.3333333333333333,1
2013-05-29,OPERATIC DEMISES,2,3,4,1600,0.3333333333333333,1
2013-05-29,OPERATIC DEMISES,2,3,5,2000,0.3333333333333333,1
2013-06-03,OFFICIAL STATE STUFF,1,5,1,200,0.3333333333333333,1
2013-06-03,OFFICIAL STATE STUFF,1,5,2,400,0.3333333333333333,1
2013-06-03,OFFICIAL STATE STUFF,1,5,4,800,0.3333333333333333,1
2013-06-03,MUSEUMS OF THE WORLD,2,2,5,2000,1,1
2013-06-03,ASIAN LANGUAGES,2,4,5,2000,1,1
2013-06-05,1880s AMERICA,2,2,2,800,1,1
2013-06-05,"WORLD ""P""s",2,4,3,1200,1,1
2013-06-07,"SPLIT ""N""s",1,6,3,600,1,1
2013-06-07,4-LETTER COUNTRY NAMES,2,3,4,1600,1,1
2013-06-10,WHAT'S IT CALLED?,1,2,4,800,1,1
2013-06-10,5-LETTER WORDS WITH 4 VOWELS,2,4,5,2000,1,1
2013-06-12,NATIONAL HISTORICAL PARKS,1,4,3,600,1,1
2013-06-12,EGRETS ONLY,2,1,3,1200,0.5,1
2013-06-12,EGRETS ONLY,2,1,5,2000,0.5,1
2013-06-12,ARCHITECTURE,2,2,1,400,0.5,1
2013-06-12,ARCHITECTURE,2,2,2,800,0.5,1
2013-06-13,"FROM ""L"" TO ""M\""",1,6,3,600,1,1
2013-06-13,AUTHORS ON THEMSELVES,2,1,3,1200,1,1
2013-06-13,WAR OF WORDS,2,2,2,800,0.3333333333333333,1
2013-06-13,WAR OF WORDS,2,2,4,1600,0.3333333333333333,1
2013-06-13,WAR OF WORDS,2,2,5,2000,0.3333333333333333,1
2013-06-14,HAVING FUN AROUND THE WORLD,1,1,3,600,0.5,1
2013-06-14,HAVING FUN AROUND THE WORLD,1,1,4,800,0.5,1
2013-06-14,AUTHORS: BORN & DIED,2,3,3,1200,1,1
2013-06-14,VIOLIN MUSIC,2,6,4,1600,1,1
2013-06-17,TALK ABOUT THE WEATHER,1,6,5,1000,1,1
2013-06-17,THE HIGH MIDDLE AGES,2,1,1,400,0.5,1
2013-06-17,THE HIGH MIDDLE AGES,2,1,5,2000,0.5,1
2013-06-17,GEOMETRY,2,5,1,400,0.5,1
2013-06-17,GEOMETRY,2,5,3,1200,0.5,1
2013-06-18,2001: A CATEGORY ODYSSEY,1,5,4,800,1,1
2013-06-18,PHILOSOPHY THROUGH THE AGES,2,1,4,1600,1,1
2013-06-18,"DAS ""K""APITAL",2,4,1,400,0.5,1
2013-06-18,"DAS ""K""APITAL",2,4,2,800,0.5,1
2013-06-19,WHERE ARE YOU FROM?,1,1,5,1000,1,1
2013-06-19,ASTRONOMERS,2,1,4,1600,1,1
2013-06-19,PAINTING & SCULPTURE,2,3,2,800,0.5,1
2013-06-19,PAINTING & SCULPTURE,2,3,5,2000,0.5,1
2013-06-25,WASHINGTON MATH,1,6,4,800,1,1
2013-06-25,DIARIES & JOURNALS,2,1,3,1200,1,1
2013-06-25,AMERICAN HISTORY,2,3,3,1200,1,1
2013-06-26,YOU MUST BE PRESIDENT TO WIN,1,6,3,600,1,1
2013-06-26,STATUES,2,3,2,800,0.3333333333333333,1
2013-06-26,STATUES,2,3,4,1600,0.3333333333333333,1
2013-06-26,STATUES,2,3,5,2000,0.3333333333333333,1
2013-06-26,WORLD LITERATURE,2,4,3,1200,1,1
2013-06-27,"SHAKESPEARE--ACT II, SCENE 1",1,3,2,400,1,1
2013-06-27,AMERICAN LIVES,2,1,4,1600,1,1
2013-06-27,COLLEGES WITH MASS. APPEAL,2,5,4,1600,1,1
2013-06-28,AN OGDEN NASH MENAGERIE,1,4,4,800,1,1
2013-06-28,PARLEZ-VOUS FRANcAIS?,2,3,5,2000,1,1
2013-06-28,RIVERS ON THE BORDER,2,4,4,1600,1,1
2013-07-02,GENESIS,1,5,5,1000,1,1
2013-07-02,NEWSPAPERS,2,2,5,2000,1,1
2013-07-02,ANIMALS ON THE MAP,2,3,4,1600,1,1
2013-07-05,CAPTAINS COURAGEOUS,2,2,5,2000,1,1
2013-07-05,SCIENCE 101,2,5,2,800,0.5,1
2013-07-05,SCIENCE 101,2,5,4,1600,0.5,1
2013-07-08,RANDOM HOUSE DEFINES IT AS...,1,6,4,800,1,1
2013-07-08,POISONOUS PLANTS,2,3,5,2000,1,1
2013-07-10,CITY PARKS,2,1,4,1600,1,1
2013-07-12,ANIMAL CARE,1,5,2,400,0.5,1
2013-07-12,ANIMAL CARE,1,5,3,600,0.5,1
2013-07-12,FEEL NOT-SO-GOOD MOVIES,2,3,4,1600,1,1
2013-07-12,BILLIONS OF PEOPLE,2,5,5,2000,1,1
2013-07-15,1983--30 YEARS AGO,1,1,4,800,1,1
2013-07-15,TREES,2,3,1,400,0.5,1
2013-07-15,TREES,2,3,4,1600,0.5,1
2013-07-15,FROM A TO E,2,4,4,1600,1,1
2013-07-16,CHIEF JUSTICES OF THE U.S.,1,1,2,400,1,1
2013-07-16,MEDITERRANEAN ISLANDS,2,3,4,1600,1,1
2013-07-16,AUTOBIOGRAPHIES,2,6,5,2000,1,1
2013-07-18,BUSINESS HISTORIES,1,2,4,800,1,1
2013-07-18,MEDICAL HISTORY,2,1,4,1600,1,1
2013-07-18,A CROSS TO BEAR,2,3,3,1200,0.5,1
2013-07-18,A CROSS TO BEAR,2,3,4,1600,0.5,1
2013-07-19,GENEALOGY GLOSSARY,1,4,2,400,1,1
2013-07-19,WHAT'S YOUR POLICY?,2,1,5,2000,1,1
2013-07-19,OLD NAMES ON THE MAP,2,5,4,1600,0.5,1
2013-07-19,OLD NAMES ON THE MAP,2,5,5,2000,0.5,1
2013-07-29,BIBLICAL PEOPLE,1,3,4,800,1,1
2013-07-29,HAVE SOME WATER,2,3,4,1600,0.5,1
2013-07-29,HAVE SOME WATER,2,3,5,2000,0.5,1
2013-07-29,PRESIDENTS & FIRST LADIES,2,4,4,1600,0.5,1
2013-07-29,PRESIDENTS & FIRST LADIES,2,4,5,2000,0.5,1
2013-07-30,BOOK TALK,1,1,4,800,1,1
2013-07-30,EARLY AMERICAN HISTORY,2,1,3,1200,1,1
2013-07-30,ANIMALS IN POETRY,2,5,3,1200,1,1
2013-08-01,GEOGRAPHY 101,1,2,3,600,1,1
2013-08-01,IT HAPPENED ON AUGUST 1,2,1,3,1200,0.3333333333333333,1
2013-08-01,IT HAPPENED ON AUGUST 1,2,1,4,1600,0.3333333333333333,1
2013-08-01,IT HAPPENED ON AUGUST 1,2,1,5,2000,0.3333333333333333,1
2013-08-01,EXPLORATION,2,5,4,1600,1,1
2013-08-02,THE ELEMENTS,1,2,4,800,1,1
2013-08-02,THE ORCHESTRA,2,3,4,1600,1,1
2013-08-02,TRANSPORTATION,2,5,3,1200,1,1
2013-09-24,NOVEL WIVES,1,2,5,1000,1,1
2013-09-24,4-LETTER U.S. CITIES,2,4,5,2000,1,1
2013-09-24,HEAVENLY LANGUAGE,2,6,3,1200,1,1
2013-09-26,ON THE MARQUIS,2,4,3,1200,1,1
2013-10-04,OUTDOOR DRAMAS,1,1,4,800,0.5,1
2013-10-04,OUTDOOR DRAMAS,1,1,5,1000,0.5,1
2013-10-04,1967,2,2,4,1600,1,1
2013-10-04,FROM THE MALAY,2,3,4,1600,0.5,1
2013-10-04,FROM THE MALAY,2,3,5,2000,0.5,1
2013-10-08,EVACUATE!,1,5,5,1000,1,1
2013-10-08,"BEGINS & ENDS IN ""G\""",2,2,4,1600,1,1
2013-10-09,THE STATE DEPT. SUGGESTS YOU STAY HOME,1,4,3,600,1,1
2013-10-09,IRISH LITERATURE,2,2,5,2000,1,1
2013-10-09,BUSINESS,2,5,3,1200,0.5,1
2013-10-09,BUSINESS,2,5,5,2000,0.5,1
2013-10-11,___ING ___,1,3,3,600,0.5,1
2013-10-11,___ING ___,1,3,4,800,0.5,1
2013-10-11,OUR FOUNDING FATHERS,2,3,2,800,1,1
2013-10-11,SAILING THE 3 C's,2,6,4,1600,1,1
2013-10-14,CURRENT EVENTS,1,1,1,200,0.5,1
2013-10-14,CURRENT EVENTS,1,1,4,800,0.5,1
2013-10-14,THE U.S. OWES,2,6,4,1600,1,1
2013-10-15,HIT PARADES,1,4,1,200,0.3333333333333333,1
2013-10-15,HIT PARADES,1,4,2,400,0.3333333333333333,1
2013-10-15,HIT PARADES,1,4,3,600,0.3333333333333333,1
2013-10-15,SIR WALTER RALEIGH,2,1,1,400,0.2,1
2013-10-15,SIR WALTER RALEIGH,2,1,2,800,0.2,1
2013-10-15,SIR WALTER RALEIGH,2,1,3,1200,0.2,1
2013-10-15,SIR WALTER RALEIGH,2,1,4,1600,0.2,1
2013-10-15,SIR WALTER RALEIGH,2,1,5,2000,0.2,1
2013-10-15,LIBRARIES,2,3,2,800,1,1
2013-10-22,A CLASH OF SYMBOLS,1,2,5,1000,1,1
2013-10-22,WELCOME TO THE JUNGLE,2,1,2,800,0.3333333333333333,1
2013-10-22,WELCOME TO THE JUNGLE,2,1,4,1600,0.3333333333333333,1
2013-10-22,WELCOME TO THE JUNGLE,2,1,5,2000,0.3333333333333333,1
2013-10-22,A PRINCE OF A GUY,2,3,2,800,0.25,1
2013-10-22,A PRINCE OF A GUY,2,3,3,1200,0.25,1
2013-10-22,A PRINCE OF A GUY,2,3,4,1600,0.25,1
2013-10-22,A PRINCE OF A GUY,2,3,5,2000,0.25,1
2013-11-04,ST. PAUL'S CATHEDRAL,1,1,2,400,0.25,1
2013-11-04,ST. PAUL'S CATHEDRAL,1,1,3,600,0.25,1
2013-11-04,ST. PAUL'S CATHEDRAL,1,1,4,800,0.25,1
2013-11-04,ST. PAUL'S CATHEDRAL,1,1,5,1000,0.25,1
2013-11-04,"\""C"" THE WORLD",2,3,4,1600,1,1
2013-11-04,THIRD PARTY PRESIDENTIAL CANDIDATES,2,6,2,800,0.3333333333333333,1
2013-11-04,THIRD PARTY PRESIDENTIAL CANDIDATES,2,6,3,1200,0.3333333333333333,1
2013-11-04,THIRD PARTY PRESIDENTIAL CANDIDATES,2,6,5,2000,0.3333333333333333,1
2013-11-07,BRITISH PRIME MINISTERS,2,1,4,1600,1,1
2013-11-07,ON THE WALL,2,6,2,800,0.25,1
2013-11-07,ON THE WALL,2,6,3,1200,0.25,1
2013-11-07,ON THE WALL,2,6,4,1600,0.25,1
2013-11-07,ON THE WALL,2,6,5,2000,0.25,1
2013-11-11,STATE CAPITALS,1,5,4,800,0.5,1
2013-11-11,STATE CAPITALS,1,5,5,1000,0.5,1
2013-11-11,IT'S ALL POLITICS,2,5,3,1200,0.5,1
2013-11-11,IT'S ALL POLITICS,2,5,4,1600,0.5,1
2013-11-12,"NUMBER, PLEASE",1,3,5,1000,1,1
2013-11-12,YOUR MYTHIC ABCs,2,1,4,1600,1,1
2013-11-12,QUOTABLE QUOTES,2,3,4,1600,1,1
2013-11-13,U.S. LANDMARKS,1,5,3,600,0.5,1
2013-11-13,U.S. LANDMARKS,1,5,5,1000,0.5,1
2013-11-13,AN EPONYMOUS CATEGORY,2,3,3,1200,1,1
2013-11-13,"\""A"" IN GEOGRAPHY",2,6,3,1200,0.5,1
2013-11-13,"\""A"" IN GEOGRAPHY",2,6,4,1600,0.5,1
2013-11-14,ANNUAL EVENTS,1,1,3,600,1,1
2013-11-14,I RESIGN!,2,3,4,1600,1,1
2013-11-14,"IT ENDS WITH ""U\""",2,6,2,800,0.5,1
2013-11-14,"IT ENDS WITH ""U\""",2,6,3,1200,0.5,1
2013-11-15,ON HIS PRESIDENCY'S SECRET SERVICE,1,1,3,600,1,1
2013-11-15,DISEASES,2,4,4,1600,1,1
2013-11-15,RAID!,2,5,5,2000,1,1
2013-11-21,DINOSAUR NAMES,1,1,4,800,0.5,1
2013-11-21,DINOSAUR NAMES,1,1,5,1000,0.5,1
2013-11-21,NONFICTION,2,2,4,1600,1,1
2013-11-21,CHARTER SCHOOL,2,4,4,1600,1,1
2013-11-25,PIGGYBACKING,1,3,1,200,0.3333333333333333,1
2013-11-25,PIGGYBACKING,1,3,2,400,0.3333333333333333,1
2013-11-25,PIGGYBACKING,1,3,4,800,0.3333333333333333,1
2013-11-25,ALL SYSTEMS GO,2,1,1,400,0.5,1
2013-11-25,ALL SYSTEMS GO,2,1,2,800,0.5,1
2013-11-25,NEWSPAPERS,2,4,1,400,0.5,1
2013-11-25,NEWSPAPERS,2,4,4,1600,0.5,1
2013-11-27,FAR SOUTHERN NOVELS,1,4,4,800,1,1
2013-11-27,REMEMBER 1791?,2,1,2,800,0.5,1
2013-11-27,REMEMBER 1791?,2,1,4,1600,0.5,1
2013-11-27,EDUCATION,2,5,1,400,0.3333333333333333,1
2013-11-27,EDUCATION,2,5,2,800,0.3333333333333333,1
2013-11-27,EDUCATION,2,5,5,2000,0.3333333333333333,1
2013-12-02,STOCK SYMBOLS,1,5,3,600,1,1
2013-12-02,ANCIENT WOMEN,2,1,4,1600,1,1
2013-12-02,ANIMAL IMPOSTORS,2,5,1,400,0.5,1
2013-12-02,ANIMAL IMPOSTORS,2,5,5,2000,0.5,1
2013-12-03,HOOK,1,4,2,400,0.5,1
2013-12-03,HOOK,1,4,4,800,0.5,1
2013-12-03,STARTS & ENDS WITH A VOWEL,2,3,4,1600,1,1
2013-12-03,-OLOGIES,2,6,3,1200,1,1
2013-12-04,FINLANDIA,1,3,3,600,1,1
2013-12-04,THE CALENDAR,2,2,1,400,0.3333333333333333,1
2013-12-04,THE CALENDAR,2,2,2,800,0.3333333333333333,1
2013-12-04,THE CALENDAR,2,2,5,2000,0.3333333333333333,1
2013-12-04,AFTER I LOST THE PRESIDENTIAL ELECTION,2,6,5,2000,1,1
2013-12-05,WOMEN IN HISTORY,1,1,2,400,0.5,1
2013-12-05,WOMEN IN HISTORY,1,1,4,800,0.5,1
2013-12-05,U.S. PRESIDENTS,2,1,2,800,0.5,1
2013-12-05,U.S. PRESIDENTS,2,1,4,1600,0.5,1
2013-12-09,"PLEASE, NOT CHAPTER 11",1,4,4,800,1,1
2013-12-09,PERIODIC TABLE FOR 5,2,1,5,2000,1,1
2013-12-09,MYTHING PERSONS,2,2,5,2000,1,1
2013-12-10,"\""N"" THE ATLAS",1,3,3,600,1,1
2013-12-10,THERE'S NO PLACE LIKE DOME,2,2,2,800,0.5,1
2013-12-10,THERE'S NO PLACE LIKE DOME,2,2,3,1200,0.5,1
2013-12-10,SCIENTIFIC EUROPEAN,2,6,4,1600,1,1
2013-12-11,CAESAR,1,5,4,800,1,1
2013-12-11,"\""P""s ON EARTH",2,1,2,800,0.3333333333333333,1
2013-12-11,"\""P""s ON EARTH",2,1,4,1600,0.3333333333333333,1
2013-12-11,"\""P""s ON EARTH",2,1,5,2000,0.3333333333333333,1
2013-12-11,AUDIO BOOK PERFORMERS,2,2,2,800,0.5,1
2013-12-11,AUDIO BOOK PERFORMERS,2,2,4,1600,0.5,1
2013-12-12,"HAPPY DECEMBER, EVERYBODY!",1,1,4,800,1,1
2013-12-12,YOU'RE AN ANIMAL!,2,3,3,1200,0.5,1
2013-12-12,YOU'RE AN ANIMAL!,2,3,4,1600,0.5,1
2013-12-12,POLITICAL BOOKS,2,5,3,1200,1,1
2013-12-16,1930s ENGINEERING FEATS,1,4,3,600,1,1
2013-12-16,POETIC WOMEN,2,1,3,1200,1,1
2013-12-16,BITTER,2,3,4,1600,1,1
2013-12-17,THE CONFEDERACY,1,2,5,1000,1,1
2013-12-17,DID YOU GET MY LETTER?,2,1,3,1200,1,1
2013-12-17,EUROPEAN PORTS,2,5,5,2000,1,1
